Processor ID,Designer,Processor Family,Processor Code Name,Microarchitecture,Processor Model,Processor Date,Processor Clock [MHz],Processor Clock (Max) [MHz],Threads/core,Cores,TDP,Instruction set width,Transistors (millions),Die size (mm^2),Voltage (low),Voltage (high),SpecInt1992 (average base),SpecFp1992 (average base),SpecInt1995 (average base),SpecFp1995 (average base),SpecInt2000 (average base),SpecFp2000 (average base),SpecInt2006 (average base),SpecFp2006 (average base),x400_perlbench,x401_bzip2,x403_gcc,x429_mcf,x445_gobmk,x456_hmmer,x458_sjeng,x462_libquantum,x464_h264ref,x471_omnetpp,x473_astar,x483_xalancbmk,x410_bwaves,x416_gamess,x433_milc,x434_zeusmp,x435_gromacs,x436_cactusadm,x437_leslie3d,x444_namd,x447_dealii,x450_soplex,x453_povray,x454_calculix,x459_gemsfdtd,x465_tonto,x470_lbm,x481_wrf,x482_sphinx3,L1 (unified) (on chip),L1 (instruction) (on chip),L1 (data) (on chip),L2 (on chip),Cores sharing L2 (on chip),L3 (on chip),Cores sharing L3 (on chip),L1 (unified) (off chip),L1 (instruction) (off chip),L1 (data) (off chip),L2 (off chip),Cores sharing L2 (off chip),L3 (off chip),Cores sharing L3 (off chip),Fabricated by,Process Name,Feature Size [microns],Channel length [microns],Metal layers,Metal type,FO4 Delay [ps],FO4 Delay Vdd [V],FO4 Source
313,Intel,Xeon,Dunnington,,X7460,,2660.0,,6,6,130.0,,1900.0,503,0.9,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16384,,,,,,,,,,,,,,,,,,1.45,
318,Intel,Xeon,Nehalem-EP,,X5550,,2660.0,,8,4,95.0,,731.0,263,0.75,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
345,Intel,Xeon,Nehalem-EP,,L5506,,2130.0,,4,4,60.0,,,,0.75,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
352,Intel,Xeon,Bloomfield,,W3530,,2800.0,,8,4,130.0,,731.0,263,0.8,1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.375,
358,Intel,Xeon,Nehalem-EP,,L5530,,2400.0,,8,4,60.0,,731.0,263,0.75,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
403,Intel,Xeon,Nehalem EX,,E6510,,1730.0,,8,4,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12288,,,,,,,,,,,,,,,,,
404,Intel,Xeon,Nehalem EX,,E6540,,2000.0,,12,6,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18432,,,,,,,,,,,,,,,,,
405,Intel,Xeon,Nehalem EX,,E7520,,1866.0,,8,4,95.0,,,,0.675,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18432,,,,,,,,,,,,,,,,1.35,
406,Intel,Xeon,Nehalem EX,,E7530,,1866.0,,12,6,105.0,,,,0.675,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12288,,,,,,,,,,,,,,,,1.35,
407,Intel,Xeon,Nehalem EX,,E7540,,2000.0,,12,6,105.0,,,,0.675,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18432,,,,,,,,,,,,,,,,1.35,
